I0402 13:56:12.863294       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"37b63ad7-f757-4764-9c5c-0b0cdc98a51c", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3669", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 14:04:01.067996       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"37b63ad7-f757-4764-9c5c-0b0cdc98a51c", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3669", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 14:04:31.068128       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 14:04:31.068227       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"37b63ad7-f757-4764-9c5c-0b0cdc98a51c", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3669", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 14:05:01.068479       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 14:05:01.068589       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"37b63ad7-f757-4764-9c5c-0b0cdc98a51c", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3669", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 14:05:31.068575       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 14:05:31.068697       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"37b63ad7-f757-4764-9c5c-0b0cdc98a51c", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3669", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 14:06:01.068716       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 14:06:01.068812       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"37b63ad7-f757-4764-9c5c-0b0cdc98a51c", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3669", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image

