I0402 08:21:13.087594       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 08:21:13.417393       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 08:21:13.417435       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:13.429905       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 08:21:13.473661       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 08:21:14.616575       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:14.617697       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:14.617730       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:14.667333       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 08:21:15.816798       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:15.817427       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:15.817447       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:40.680890       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:40.681842       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:40.681879       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:44.862890       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:44.863912       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:44.880023       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 08:21:44.880056       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
I0402 08:21:45.219955       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:45.221082       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:45.265673       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 08:21:45.265725       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
I0402 08:21:46.419713       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:46.420737       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:46.420924       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
I0402 08:21:47.619360       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 08:21:47.620333       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 08:21:47.620510       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
