I0402 13:16:43.844486       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 13:16:43.844540       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc001330ae0 }], requeuing
E0402 13:16:44.185807       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc000b7c0a0 }], requeuing
I0402 13:16:44.185803       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"54c81a70-e0d6-4c8d-9476-9be856880507", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"2166", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc000b7c0a0 }]
I0402 13:16:45.384385       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"54c81a70-e0d6-4c8d-9476-9be856880507", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"2166", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc000e4dc20 }]
E0402 13:16:45.384457       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc000e4dc20 }], requeuing
I0402 13:16:49.518316       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"54c81a70-e0d6-4c8d-9476-9be856880507", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"2166", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc00116c980 }]
E0402 13:16:49.518375       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc00116c980 }], requeuing
E0402 13:16:57.645388       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc001201b70 }], requeuing
I0402 13:16:57.645444       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"54c81a70-e0d6-4c8d-9476-9be856880507", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"2166", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc001201b70 }]
E0402 13:17:05.956444       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY 0xc001182d40 }], requeuing
