I0402 11:25:59.992067       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:26:00.320971       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 11:26:00.321011       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:00.332400       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 11:26:00.375303       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:26:01.519897       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:01.522441       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:01.522601       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:01.567587       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:26:02.720066       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:02.720819       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:02.720843       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:02.769034       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:26:03.921023       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:03.922127       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:03.922163       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:05.120076       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:05.120676       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:05.120694       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:08.534535       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:08.535329       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:08.535362       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:36.021693       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:36.023071       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:26:36.042371       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 11:26:36.042427       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:26:36.169507       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:36.170299       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:26:36.170462       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:26:37.161781       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:26:37.162908       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
