I0402 11:45:05.944857       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:45:06.277036       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 11:45:06.277083       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:06.288033       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 11:45:06.311324       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:45:07.475628       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:07.476572       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:07.476601       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:07.521416       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 11:45:08.675191       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:08.676394       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:08.676425       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:33.015376       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:33.016256       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:33.016282       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:37.635453       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:37.636541       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 11:45:37.660805       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 11:45:37.660850       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:45:42.783883       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:42.784858       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:45:42.785079       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:45:42.915437       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:42.916571       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:45:42.916839       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:45:44.921712       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:44.922922       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:45:44.923162       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:45:53.049925       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:45:53.050800       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:45:53.050972       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:46:03.033663       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:46:03.034511       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:46:03.034818       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:46:09.164970       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:46:09.165673       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:46:09.165813       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:46:33.037821       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:46:33.038597       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:46:33.038870       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:47:03.031533       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:47:03.032281       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:47:03.032433       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:47:13.293378       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:47:13.294417       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:47:13.294608       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:47:33.035785       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:47:33.036891       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 11:47:33.037106       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 11:48:03.037349       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 11:48:03.038140       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
