I0402 12:27:23.284206       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:27:23.613731       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 12:27:23.613776       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:23.621750       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 12:27:23.666643       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:27:24.814543       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:27:24.815951       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:24.815995       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:24.870373       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:27:26.013131       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:27:26.014206       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:26.014236       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:50.335998       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:27:50.337125       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:50.337162       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:59.213924       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:27:59.214680       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:27:59.232137       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 12:27:59.232197       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:27:59.346287       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:27:59.347280       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:27:59.347454       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:28:00.356522       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:28:00.357436       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:28:00.357617       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:28:04.468884       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:28:04.469916       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:28:04.470103       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:28:12.604753       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:28:12.605361       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:28:12.605514       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:28:20.344267       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:28:20.345086       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:28:20.345258       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:28:28.732285       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:28:28.732776       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:28:28.732874       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:28:50.339912       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:28:50.340652       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:28:50.340794       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:29:20.339921       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:29:20.340767       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:29:20.340934       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:29:32.839397       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
