I0402 09:06:47.245090       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 09:06:47.245149       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:06:47.597851       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:06:47.597907       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:06:48.796156       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:06:48.796205       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:06:52.804218       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:06:52.804265       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:06:53.172558       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:06:53.172589       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
E0402 09:07:00.907642       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:07:00.907642       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
I0402 09:07:22.806902       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:07:22.807051       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:07:33.017377       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:07:33.017400       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:07:52.812831       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:07:52.812916       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:08:22.793855       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:08:22.793900       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
E0402 09:08:52.804713       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:08:52.804829       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
I0402 09:09:13.114911       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
E0402 09:09:13.115007       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
E0402 09:09:22.811367       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }], requeuing
I0402 09:09:22.811371       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
I0402 09:09:52.819776       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"cb605248-aca9-4066-b80c-e896d27052fc", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4466", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY  <nil> }]
