I0402 10:37:04.480648       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:37:04.828693       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 10:37:04.828740       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:04.840039       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 10:37:04.878162       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:37:06.026055       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:06.027161       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:06.027212       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:06.075184       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:37:07.225557       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:07.226095       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:07.226118       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:08.425103       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:08.426007       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:08.426040       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:40.399603       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:40.400438       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:40.420623       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:37:40.420664       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
I0402 10:37:40.532116       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:40.533254       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:40.533465       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
I0402 10:37:41.525622       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:41.526066       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:41.526170       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
I0402 10:37:45.636505       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:37:45.637253       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:37:45.637419       1 tidb_cluster_controller.go:124] TidbCluster: acto-namespace/test-cluster, still need sync: tidbcluster: [acto-namespace/test-cluster]'s upgraded tidb pod: [test-cluster-tidb-2] is not ready, requeuing
