I0402 15:54:17.016879       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 15:57:07.732393       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 15:57:07.732472       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 15:57:37.732563       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 15:57:37.732743       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 15:58:07.732918       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 15:58:07.733095       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 15:58:37.732937       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 15:58:37.733079       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 15:59:07.733106       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 15:59:07.733211       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 15:59:37.733247       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 15:59:37.733345       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:00:07.733524       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:00:07.733694       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:00:37.733995       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:00:37.734151       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:01:07.733987       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:01:07.734091       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:01:37.734100       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:01:37.734211       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:02:07.734249       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:02:07.734364       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:02:37.734437       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:02:37.734536       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:03:07.734663       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:03:07.734961       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:03:37.734930       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:03:37.735055       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image
E0402 16:04:07.735199       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.additionalContainers[0].image: Required value: empty image
I0402 16:04:07.735381       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"7badf0a6-5c4a-4f2a-b0fa-9024939657b6", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3496", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.additionalContainers[0].image: Required value: empty image

