2023-03-31T23:01:44.680Z	INFO	setup	watch namespace configured	{"namespace": ""}
2023-03-31T23:01:45.029Z	INFO	controller-runtime.metrics	metrics server is starting to listen	{"addr": "127.0.0.1:8080"}
2023-03-31T23:01:45.030Z	INFO	controller-runtime.builder	Registering a mutating webhook	{"GVK": "cassandra.datastax.com/v1beta1, Kind=CassandraDatacenter", "path": "/mutate-cassandra-datastax-com-v1beta1-cassandradatacenter"}
2023-03-31T23:01:45.030Z	INFO	controller-runtime.webhook	registering webhook	{"path": "/mutate-cassandra-datastax-com-v1beta1-cassandradatacenter"}
2023-03-31T23:01:45.030Z	INFO	controller-runtime.builder	Registering a validating webhook	{"GVK": "cassandra.datastax.com/v1beta1, Kind=CassandraDatacenter", "path": "/validate-cassandra-datastax-com-v1beta1-cassandradatacenter"}
2023-03-31T23:01:45.030Z	INFO	controller-runtime.webhook	registering webhook	{"path": "/validate-cassandra-datastax-com-v1beta1-cassandradatacenter"}
2023-03-31T23:01:45.031Z	INFO	setup	starting manager
I0331 23:01:45.031664       1 leaderelection.go:248] attempting to acquire leader lease cass-operator/b569adb7.cassandra.datastax.com...
2023-03-31T23:01:45.032Z	INFO	starting metrics server	{"path": "/metrics"}
2023-03-31T23:01:45.032Z	INFO	controller-runtime.webhook.webhooks	starting webhook server
2023-03-31T23:01:45.033Z	INFO	controller-runtime.certwatcher	Updated current TLS certificate
2023-03-31T23:01:45.033Z	INFO	controller-runtime.webhook	serving webhook server	{"host": "", "port": 9443}
2023-03-31T23:01:45.037Z	INFO	controller-runtime.certwatcher	Starting certificate watcher
I0331 23:02:21.542369       1 leaderelection.go:258] successfully acquired lease cass-operator/b569adb7.cassandra.datastax.com
2023-03-31T23:02:21.542Z	DEBUG	events	Normal	{"object": {"kind":"ConfigMap","namespace":"cass-operator","name":"b569adb7.cassandra.datastax.com","uid":"4d5ab856-e507-4314-81f5-7bf9c623bfea","apiVersion":"v1","resourceVersion":"1339"}, "reason": "LeaderElection", "message": "cass-operator-controller-manager-8467c6fbb-kzbs2_9070fc8f-3207-46aa-a419-4d2b467a0855 became leader"}
2023-03-31T23:02:21.542Z	DEBUG	events	Normal	{"object": {"kind":"Lease","namespace":"cass-operator","name":"b569adb7.cassandra.datastax.com","uid":"3702d918-a662-4f54-968a-f61001492a7d","apiVersion":"coordination.k8s.io/v1","resourceVersion":"1340"}, "reason": "LeaderElection", "message": "cass-operator-controller-manager-8467c6fbb-kzbs2_9070fc8f-3207-46aa-a419-4d2b467a0855 became leader"}
2023-03-31T23:02:21.542Z	INFO	controller.cassandratask	Starting EventSource	{"reconciler group": "control.k8ssandra.io", "reconciler kind": "CassandraTask", "source": "kind source: /, Kind="}
2023-03-31T23:02:21.542Z	INFO	controller.cassandratask	Starting Controller	{"reconciler group": "control.k8ssandra.io", "reconciler kind": "CassandraTask"}
2023-03-31T23:02:21.542Z	INFO	controllers.CassandraDatacenter.cassandradatacenter_controller.controller.cassandradatacenter-controller	Starting EventSource	{"reconciler group": "cassandra.datastax.com", "reconciler kind": "CassandraDatacenter", "source": "kind source: /, Kind="}
2023-03-31T23:02:21.542Z	INFO	controllers.CassandraDatacenter.cassandradatacenter_controller.controller.cassandradatacenter-controller	Starting EventSource	{"reconciler group": "cassandra.datastax.com", "reconciler kind": "CassandraDatacenter", "source": "kind source: /, Kind="}
2023-03-31T23:02:21.542Z	INFO	controllers.CassandraDatacenter.cassandradatacenter_controller.controller.cassandradatacenter-controller	Starting EventSource	{"reconciler group": "cassandra.datastax.com", "reconciler kind": "CassandraDatacenter", "source": "kind source: /, Kind="}
2023-03-31T23:02:21.542Z	INFO	controllers.CassandraDatacenter.cassandradatacenter_controller.controller.cassandradatacenter-controller	Starting EventSource	{"reconciler group": "cassandra.datastax.com", "reconciler kind": "CassandraDatacenter", "source": "kind source: /, Kind="}
2023-03-31T23:02:21.542Z	INFO	controllers.CassandraDatacenter.cassandradatacenter_controller.controller.cassandradatacenter-controller	Starting EventSource	{"reconciler group": "cassandra.datastax.com", "reconciler kind": "CassandraDatacenter", "source": "kind source: /, Kind="}
