I0402 09:36:20.197029       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 09:36:20.197081       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
E0402 09:36:20.548292       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:36:20.548289       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
I0402 09:36:21.746592       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:36:21.746628       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:36:25.862137       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:36:25.862206       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
E0402 09:36:33.973810       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:36:33.973833       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:36:38.747610       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:36:38.747611       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
I0402 09:36:50.078301       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:36:50.078392       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
E0402 09:37:08.759233       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:37:08.759239       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:37:38.756813       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:37:38.756792       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:37:54.197075       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:37:54.197072       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:38:08.745635       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:38:08.745625       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:38:38.761351       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:38:38.761364       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
I0402 09:39:08.722444       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:39:08.722483       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
E0402 09:39:34.287209       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:39:34.287266       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
I0402 09:39:38.736614       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:39:38.736635       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
E0402 09:40:08.751751       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:40:08.751826       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
E0402 09:40:38.751685       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }], requeuing
I0402 09:40:38.751669       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"421ab698-0c2c-4453-b46b-f85bb73eb1ff", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"7279", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  <nil> }]
