I0402 14:00:37.332634       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:00:37.663382       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 14:00:37.663423       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:37.675448       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 14:00:37.713621       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:00:38.860881       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:00:38.862028       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:38.862061       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:38.908810       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:00:40.063242       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:00:40.064039       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:40.064067       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:40.109497       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:00:41.262109       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:00:41.263450       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:41.263492       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:42.461523       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:00:42.462025       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:00:42.462043       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:01:04.555410       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:01:04.556355       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:01:04.556378       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:01:09.061226       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:01:09.062190       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:01:09.083647       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 14:01:09.083701       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:01:14.216379       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:01:14.217551       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:01:14.217756       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:01:14.347651       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:01:14.348219       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
