I0402 10:01:38.531305       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 10:01:38.531364       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001391630 }], requeuing
E0402 10:01:38.880894       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000b475b0 }], requeuing
I0402 10:01:38.880987       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000b475b0 }]
I0402 10:01:40.078083       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001432c10 }]
E0402 10:01:40.078159       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001432c10 }], requeuing
E0402 10:01:44.195652       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000ba2be0 }], requeuing
I0402 10:01:44.195666       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000ba2be0 }]
I0402 10:01:52.304814       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0011ed9b0 }]
E0402 10:01:52.304870       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0011ed9b0 }], requeuing
E0402 10:02:05.860499       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001131e80 }], requeuing
I0402 10:02:05.860478       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001131e80 }]
I0402 10:02:08.430309       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000b2b870 }]
E0402 10:02:08.430340       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000b2b870 }], requeuing
I0402 10:02:35.847057       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0014982a0 }]
E0402 10:02:35.847130       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0014982a0 }], requeuing
I0402 10:03:05.858677       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0012122a0 }]
E0402 10:03:05.858836       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0012122a0 }], requeuing
I0402 10:03:12.543662       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00102a1a0 }]
E0402 10:03:12.543681       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00102a1a0 }], requeuing
E0402 10:03:35.848060       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00135ff60 }], requeuing
I0402 10:03:35.848046       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00135ff60 }]
I0402 10:04:05.862883       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001390820 }]
E0402 10:04:05.862990       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc001390820 }], requeuing
I0402 10:04:35.855817       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000cdf060 }]
E0402 10:04:35.855841       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc000cdf060 }], requeuing
I0402 10:04:52.670094       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00122cc70 }]
E0402 10:04:52.670114       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00122cc70 }], requeuing
E0402 10:05:05.832270       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0013903b0 }], requeuing
I0402 10:05:05.832280       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0013903b0 }]
I0402 10:05:35.841485       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0017e8280 }]
E0402 10:05:35.841531       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0017e8280 }], requeuing
E0402 10:06:05.851087       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00123e2a0 }], requeuing
I0402 10:06:05.851085       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc00123e2a0 }]
I0402 10:06:32.795611       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"acfa867f-fa7c-41fc-9ac1-e98ffe1e9814", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1886", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY true ACTOKEY ACTOKEY 0xc0010f6830 }]
