I0402 09:27:39.247208       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:30:20.555695       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:30:20.555779       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:30:50.555848       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:30:50.555955       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:31:20.556037       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:31:20.556162       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:31:50.556381       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:31:50.556582       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:32:20.556540       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:32:20.556664       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:32:50.556553       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:32:50.556632       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:33:20.556857       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:33:20.556992       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:33:50.556925       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:33:50.557021       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:34:20.557162       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:34:20.557271       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:34:50.557184       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:34:50.557325       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:35:20.557432       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:35:20.557535       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:35:50.557673       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:35:50.557796       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:36:20.557805       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:36:20.557924       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:36:50.557919       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:36:50.557997       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
E0402 09:37:20.558222       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported
I0402 09:37:20.558327       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"6338d0a0-1dbd-4910-b968-a1f48db1d21a", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"3705", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].valueFrom.fieldRef: Invalid value: "": fieldRef is not supported

