I0402 10:54:10.331585       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:54:10.670005       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 10:54:10.670058       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:10.681356       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 10:54:10.701816       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:54:11.867673       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:11.868587       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:11.868613       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:11.909731       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:54:13.069659       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:13.070904       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:13.070958       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:13.115549       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 10:54:14.267855       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:14.268950       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:14.268983       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:15.468294       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:15.469503       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:15.469552       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:37.583266       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:37.584063       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:37.584084       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:46.184390       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:46.185265       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 10:54:46.206079       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 10:54:46.206122       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:54:46.310670       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:46.311881       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 10:54:46.312078       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:54:47.300415       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:47.301775       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 10:54:47.302033       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:54:51.406900       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:51.407745       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 10:54:51.407911       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:54:59.525349       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:54:59.526226       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 10:54:59.526403       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:55:07.560781       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:55:07.561613       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 10:55:07.561789       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:55:15.628019       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:55:15.629045       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 10:55:15.629231       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 10:55:37.579154       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 10:55:37.579730       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
