I0402 09:14:57.477554       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 09:14:57.813899       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 09:14:57.813940       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:14:57.824341       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 09:14:57.867335       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 09:14:59.011308       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:14:59.012469       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:14:59.012511       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:14:59.066960       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 09:15:00.212577       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:00.213803       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:15:00.213842       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:15:01.412304       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:01.413162       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:15:01.413193       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:15:28.716492       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:28.717435       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 09:15:28.730040       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 09:15:28.730103       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:15:29.074426       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:29.075731       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:15:29.075944       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:15:30.276636       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:30.278016       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:15:30.278243       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:15:31.475736       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:31.477005       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:15:31.477244       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:15:34.421147       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:34.421842       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:15:34.422011       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:15:50.559893       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:50.560827       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:15:50.561001       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:15:58.882396       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:15:58.883481       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:15:58.883710       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:16:22.688024       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:16:22.689027       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:16:22.689225       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:16:28.879741       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:16:28.880528       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:16:28.880698       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:16:58.889866       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:16:58.891120       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:16:58.891308       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:17:28.885109       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:17:28.886057       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:17:28.886248       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:17:58.875951       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:17:58.876910       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:17:58.877094       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:18:02.819130       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 09:18:02.820201       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 09:18:02.820416       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 09:18:28.869247       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
