I0402 08:56:40.928307       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 08:56:40.928363       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc000cd9000 }], requeuing
I0402 08:56:41.286560       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"bebe208a-1258-473e-8205-e26f58641060", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"5370", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc0011fb2d0 }]
E0402 08:56:41.286614       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc0011fb2d0 }], requeuing
E0402 08:56:42.485967       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc0012f3ac0 }], requeuing
I0402 08:56:42.485975       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"bebe208a-1258-473e-8205-e26f58641060", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"5370", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc0012f3ac0 }]
I0402 08:56:46.593412       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"bebe208a-1258-473e-8205-e26f58641060", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"5370", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc0011a8ef0 }]
E0402 08:56:46.593476       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc0011a8ef0 }], requeuing
I0402 08:56:54.695144       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"bebe208a-1258-473e-8205-e26f58641060", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"5370", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc000f56f10 }]
E0402 08:56:54.695253       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc000f56f10 }], requeuing
E0402 08:56:55.069373       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY  0xc000f33fa0 }], requeuing
