I0402 12:46:25.877128       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:46:26.220500       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 12:46:26.220540       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:26.230882       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 12:46:26.272444       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:46:27.420007       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:46:27.420960       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:27.420991       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:27.465497       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:46:28.621683       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:46:28.623164       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:28.623209       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:28.671295       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:46:29.817566       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:46:29.818394       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:29.818419       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:31.018350       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:46:31.019085       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:31.019106       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:46:51.111532       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:46:51.112521       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
