I0402 14:48:15.037123       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:48:15.389653       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 14:48:15.389693       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:15.398193       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 14:48:15.416330       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:48:16.589594       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:16.590298       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:16.590320       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:16.636928       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:48:17.788684       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:17.789221       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:17.789238       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:17.836208       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 14:48:18.989181       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:18.989733       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:18.989748       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:42.314460       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:42.315104       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:42.315124       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:51.246874       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:51.247920       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 14:48:51.267668       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 14:48:51.267708       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:48:51.376137       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:51.376664       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:48:51.376790       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:48:52.383825       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:52.385401       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:48:52.385622       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:48:56.505467       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:48:56.506586       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:48:56.507010       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:49:04.616108       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:49:04.617389       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:49:04.617595       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:49:12.321855       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:49:12.323293       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:49:12.323477       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:49:20.713393       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:49:20.714098       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:49:20.714245       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:49:42.310125       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:49:42.310581       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:49:42.310680       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:50:12.319568       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:50:12.320629       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:50:12.320834       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:50:24.812878       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:50:24.813314       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:50:24.813427       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:50:42.316420       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:50:42.317335       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:50:42.317525       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 14:51:12.326040       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 14:51:12.327432       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 14:51:12.327658       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
