I0402 10:51:18.844318       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 10:51:18.844359       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }], requeuing
E0402 10:51:19.196631       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }], requeuing
I0402 10:51:19.196669       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8aa1bf0c-930e-4b0a-963f-ac6992159d80", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4239", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }]
I0402 10:51:20.397589       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8aa1bf0c-930e-4b0a-963f-ac6992159d80", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4239", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }]
E0402 10:51:20.397650       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }], requeuing
I0402 10:51:24.495518       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8aa1bf0c-930e-4b0a-963f-ac6992159d80", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4239", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }]
E0402 10:51:24.495562       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }], requeuing
I0402 10:51:25.524262       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8aa1bf0c-930e-4b0a-963f-ac6992159d80", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4239", FieldPath:""}): type: 'Warning' reason: 'FailedUpdateTiDBSTS' contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }]
E0402 10:51:25.524296       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }], requeuing
E0402 10:51:32.611420       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed contains volumeMounts that do not have matched volume: map[ACTOKEY:{ACTOKEY false ACTOKEY ACTOKEY <nil> }], requeuing
