I0402 12:11:06.463686       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:11:06.804929       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 12:11:06.804970       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:06.814961       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 12:11:06.832957       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:11:08.005043       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:08.006140       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:08.006168       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:08.030276       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 12:11:09.204977       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:09.206069       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:09.206104       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:33.639896       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:33.640495       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:33.640515       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:37.550072       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:37.550608       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 12:11:37.565155       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 12:11:37.565193       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:11:37.924519       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:37.924944       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:11:37.925037       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:11:39.125607       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:39.126939       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:11:39.127191       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:11:43.243992       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:43.245168       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:11:43.245455       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:11:51.353244       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:11:51.354107       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:11:51.354286       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:12:03.658321       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:12:03.659031       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:12:03.659175       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:12:07.465759       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:12:07.466986       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:12:07.467220       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:12:33.669336       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:12:33.670159       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:12:33.670314       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:13:03.652249       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:13:03.653168       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 12:13:03.653358       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 12:13:11.561669       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 12:13:11.562258       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
