I0402 13:13:36.410090       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:17:24.815514       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:17:24.815668       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:17:54.815626       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:17:54.815735       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:18:24.815754       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:18:24.815835       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:18:54.816057       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:18:54.816145       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:19:24.816205       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:19:24.816378       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:19:54.816521       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:19:54.816639       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:20:24.816775       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:20:24.816862       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:20:54.816856       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:20:54.817010       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:21:24.816964       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:21:24.817043       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:21:54.818061       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:21:54.818405       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:22:24.817537       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:22:24.817620       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:22:54.817587       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:22:54.817640       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value
E0402 13:23:24.817747       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: spec.tidb.env[0].name: Required value
I0402 13:23:24.817883       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"e8004dc2-a592-4216-970e-caba7320b599", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"4507", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' spec.tidb.env[0].name: Required value

