I0402 13:07:34.313861       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 13:07:34.657234       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 3
I0402 13:07:34.657274       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:34.669765       1 stateful_set_control.go:92] : [acto-namespace/test-cluster]'s StatefulSet: [acto-namespace/test-cluster-tidb] updated successfully
I0402 13:07:34.690218       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 13:07:35.857671       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:07:35.858461       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:35.858485       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:35.909054       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 13:07:37.056448       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:07:37.057646       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:37.057686       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:37.106988       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
I0402 13:07:38.254997       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:07:38.255693       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:38.255729       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:39.457369       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:07:39.458274       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:07:39.458311       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:08:01.643845       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:08:01.644594       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:08:01.644631       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:08:05.821445       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:08:05.822205       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
I0402 13:08:05.841078       1 tidbcluster_control.go:69] TidbCluster: [acto-namespace/test-cluster] updated successfully
E0402 13:08:05.841121       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 13:08:06.195041       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:08:06.195872       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 13:08:06.196075       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 13:08:07.395977       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:08:07.396986       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 13:08:07.397171       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
I0402 13:08:11.502851       1 tidb_failover.go:53] tidb failover is disabled for acto-namespace/test-cluster, skipped
I0402 13:08:11.503775       1 statefulset.go:164] set acto-namespace/test-cluster-tidb partition to 2
E0402 13:08:11.503967       1 tidb_cluster_controller.go:126] TidbCluster: acto-namespace/test-cluster, sync failed tidbUpgrader.Upgrade: failed to get pods test-cluster-tidb-2 for cluster acto-namespace/test-cluster, error: pod "test-cluster-tidb-2" not found, requeuing
