I0402 10:03:47.529429       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:10:12.431326       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:10:42.431402       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:10:42.431527       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:11:12.431669       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:11:12.431816       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:11:42.431858       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:11:42.432058       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:12:12.431938       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:12:12.432064       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:12:42.432090       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:12:42.432240       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:13:12.432224       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:13:12.432329       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported
E0402 10:13:42.432381       1 tidb_cluster_control.go:129] tidb cluster acto-namespace/test-cluster is not valid and must be fixed first, aggregated error: : Unsupported value: "null": value of "storageSize" format not supported
I0402 10:13:42.432487       1 event.go:282] Event(v1.ObjectReference{Kind:"TidbCluster", Namespace:"acto-namespace", Name:"test-cluster", UID:"8d219db1-2495-4e61-b450-3253b7d171ae", APIVersion:"pingcap.com/v1alpha1", ResourceVersion:"1983", FieldPath:""}): type: 'Warning' reason: 'FailedValidation' : Unsupported value: "null": value of "storageSize" format not supported

